latitude,longitude,#beds,#baths,#square_feet,elevator,doorman,unit#,stories#,complex,#beds_mv,#baths_mv,#square_feet_mv,stories#_mv,BUILD_YEAR(1800-1900),BUILD_YEAR(1900-2000),BUILD_YEAR(2000-2019),price
40.831218,-73.94688,2,1,1292.89797687861,0,0,24,6,0,0,0,1,0,0,1,0,385000
40.76300049,-73.98130035,1,1,604,1,1,208,38,0,0,0,0,0,0,1,0,799000
40.80210114,-73.94879913,2,1,1292.89797687861,1,1,241,1,1,0,0,1,0,0,1,0,455000
40.70930099,-74.00360107,2,1,1100,1,0,0,20,0,0,0,0,1,0,0,0,1550000
40.7765007,-73.98600006,2,1,566,1,1,454,29,0,1,0,0,0,0,1,0,595000
40.784608,-73.954443,2,2,1292.89797687861,1,1,46,14,0,0,0,1,0,0,1,0,1525000
40.79090118,-73.97519684,2,2.5,1210,1,1,157,22,0,0,0,0,0,0,1,0,1640000
40.7779007,-73.98680115,2,1,542,1,1,432,28,1,1,0,0,0,0,1,0,625000
40.79109955,-73.97570038,2,1,1292.89797687861,1,1,60,12,0,0,0,1,0,0,1,0,1600000
40.74689865,-74.00299835,2,2,1292.89797687861,0,0,5,6,0,0,0,1,0,1,0,0,2800000
40.78110123,-73.98449707,1,1,1292.89797687861,1,1,636,19,0,0,0,1,0,0,1,0,725000
40.75400162,-73.96520233,2,2,1250,1,1,110,13,0,0,0,0,0,0,1,0,705000
40.75759888,-73.96459961,2,1,1292.89797687861,1,1,114,14,0,1,0,1,0,0,1,0,399000
40.75759888,-73.97930145,1,1,730,1,1,152,34,0,0,0,0,0,0,0,1,1780000
40.76139832,-73.97750092,1,1.5,1227,1,1,247,52,0,0,0,0,0,0,1,0,1695000
40.74940109,-73.96990204,2,1,1292.89797687861,1,1,403,25,0,1,0,1,0,0,1,0,360000
40.77980042,-73.98760223,2,2,1524,1,1,413,48,0,0,0,0,0,0,0,1,2500000
40.77399826,-73.97810364,1,1,1292.89797687861,1,1,172,24,0,0,0,1,0,0,1,0,750000
40.75709915,-73.96309662,2,2,1489,1,1,627,40,0,0,0,0,0,0,1,0,1410000
40.74549866,-73.97619629,2,1,400,1,1,121,12,0,1,0,0,0,0,1,0,375000
40.74269867,-73.98960114,2,2.5,1927,1,0,125,24,0,0,0,0,0,0,1,0,5850000
40.76440048,-73.96620178,1,1.5,815,1,1,86,23,0,0,0,0,0,0,1,0,1495000
40.73929977,-73.98169708,2,1,1292.89797687861,1,1,180,7,0,1,0,1,0,0,1,0,449000
40.712783,-74.009032,3,2.5,1794,1,1,157,82,0,0,0,0,0,0,0,1,4900000
40.7635994,-73.98600006,2,1.5,919,1,1,215,42,0,0,0,0,0,0,0,1,1925000
40.7560997,-73.96299744,2,2.5,1400,1,1,106,31,0,0,0,0,0,0,1,0,2950000
40.779107,-73.948329,1,1,814,1,1,156,33,0,0,0,0,0,0,0,1,1190000
40.7820015,-73.95410156,1,1,1292.89797687861,1,1,104,15,0,0,0,1,0,0,1,0,850000
40.74349976,-73.98870087,3,3.5,3008,1,0,48,24,0,0,0,0,0,0,1,0,11300000
40.77830124,-73.95739746,3,2,1292.89797687861,1,1,34,9,0,0,0,1,0,0,1,0,2350000
40.74900055,-74.0059967,1,1,637,1,1,0,20,0,0,0,0,1,0,0,1,1065000
40.7533989,-73.96829987,2,1,454,1,1,126,14,0,1,0,0,0,0,1,0,550000
40.78379822,-73.98329926,3,3,2000,1,1,97,16,0,0,0,0,0,0,1,0,2795000
40.80899811,-73.94000244,2,1,1292.89797687861,0,0,10,4,0,1,0,1,0,1,0,0,659000
40.74440002,-73.99790192,1,1,1292.89797687861,0,0,36,6,0,0,0,1,0,0,1,0,625000
40.73609924,-73.98670197,2,1,1292.89797687861,1,1,287,16,0,1,0,1,0,0,1,0,575000
40.77349854,-73.95279694,1,1,700,1,1,54,6,0,0,0,0,0,0,1,0,559000
40.73220062,-74.00930023,2,2,1292.89797687861,1,0,95,6,0,0,0,1,0,0,1,0,2275000
40.756181,-73.965327,1,1,875,1,0,42,11,0,0,0,0,0,0,1,0,745000
40.766585,-73.964728,1,1,1292.89797687861,1,1,44,11,1,0,0,1,0,0,1,0,995000
40.74330139,-73.97579956,2,1,485,1,1,0,20,0,1,0,0,1,0,0,0,528000
40.74849,-73.973643,2,2,984,1,1,232,48,0,0,0,0,0,0,1,0,1345000
40.793773,-73.969028,1,1,1292.89797687861,1,1,140,17,0,0,0,1,0,0,1,0,679000
40.76459885,-73.98490143,2,2,1039,1,1,248,25,0,0,0,0,0,0,1,0,1880000
40.7405014,-73.99240112,4,4,4841,1,1,13,15,0,0,0,0,0,0,0,1,10950000
40.80540085,-73.95339966,1,1,670,0,0,2,2,0,0,0,0,0,0,1,0,625000
40.75699997,-73.96150208,2,2,1292.89797687861,1,1,93,14,0,0,0,1,0,0,1,0,1395000
40.80279922,-73.94450378,3,2,1436,1,1,206,30,0,0,0,0,0,0,0,1,1825000
40.74869919,-73.97049713,2,1,1292.89797687861,1,1,439,23,0,1,0,1,0,0,1,0,299000
40.77190018,-73.9552002,2,1,1292.89797687861,1,0,64,6,0,1,0,1,0,0,1,0,320000
40.70930099,-74.00360107,1,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,725000
40.77149963,-73.95140076,1,1,850,1,1,219,16,0,0,0,0,0,0,1,0,855000
40.76539993,-73.97910309,1,1.5,1060,1,1,94,90,0,0,0,0,0,0,0,1,4150000
40.80630112,-73.95729828,2,1.5,1028,1,0,49,5,1,0,0,0,0,0,0,0,925000
40.765982,-73.977577,1,1,900,1,1,60,16,0,0,0,0,0,0,1,0,950000
40.779107,-73.948329,2,2,1400,1,1,156,33,0,0,0,0,0,0,0,1,2360000
40.74919891,-73.97370148,2,2,1094,1,1,362,41,0,0,0,0,0,0,1,0,1495000
40.73630142,-74.00080109,3,1.5,1150,0,0,3,4,0,0,0,0,0,0,1,0,2099000
40.73279953,-73.98960114,2,1,905,1,1,70,8,0,1,0,0,0,0,1,0,1050000
40.77280045,-73.94830322,2,1,1292.89797687861,0,0,20,5,0,1,0,1,0,0,1,0,335000
40.72639847,-74.00319672,2,2,1292.89797687861,1,0,20,9,1,0,0,1,0,0,1,0,1550000
40.82080078,-73.95770264,3,1,1100,1,1,42,6,0,0,0,0,0,0,1,0,649000
40.75830078,-73.95950317,3,3.5,1292.89797687861,1,1,128,21,0,0,0,1,0,0,1,0,1850000
40.71509933,-73.98590088,1,1,800,1,1,0,20,0,0,0,0,1,0,0,0,775000
40.777362,-73.978007,1,1,638,1,1,125,16,0,0,0,0,0,0,1,0,1025000
40.70970154,-74.01730347,2,2,1180,1,1,174,15,0,0,0,0,0,0,1,0,1500000
40.72240067,-74.00849915,4,3.5,4203,1,1,12,7,0,0,0,0,0,0,1,0,5998000
40.75619888,-73.96089935,3,2.5,1292.89797687861,1,1,320,20,0,0,0,1,0,0,1,0,1495000
40.78110123,-73.98449707,1,1,1292.89797687861,1,1,636,19,0,0,0,1,0,0,1,0,775000
40.80400085,-73.95690155,4,3,1958,0,0,6,5,0,0,0,0,0,0,1,0,2690000
40.76399994,-73.96530151,2,2,1292.89797687861,1,1,157,20,0,0,0,1,0,0,1,0,2300000
40.82989883,-73.94950104,2,1,1016,1,1,74,11,0,0,0,0,0,0,1,0,859000
40.76179886,-73.95860291,1,1,1292.89797687861,1,1,496,13,1,0,0,1,0,0,1,0,799000
40.707901,-74.01409912,1,1,825,1,1,452,37,0,0,0,0,0,0,1,0,985000
40.75920105,-73.96620178,3,3,1930,1,1,95,65,0,0,0,0,0,0,0,1,4045000
40.736787,-73.979028,1,1,748,1,1,114,21,0,0,0,0,0,0,0,1,1070000
40.81280136,-73.94309998,1,1.5,1010,0,0,4,4,0,0,0,0,0,0,1,0,899000
40.71770096,-74.00640106,2,2.5,1691,1,1,145,60,0,0,0,0,0,0,0,1,4995000
40.72180176,-73.99839783,3,2,1292.89797687861,1,0,12,7,0,0,0,1,0,0,1,0,3250000
40.76760101,-73.95670319,2,1,450,1,1,460,34,0,1,0,0,0,0,1,0,580000
40.7480011,-73.98239899,1,1,1292.89797687861,1,1,166,16,0,0,0,1,0,0,1,0,775000
40.72309875,-74.001297,2,2,1953,0,1,23,6,0,0,0,0,0,1,0,0,5150000
40.7098999,-74.00659943,2,1,589,1,1,7,20,0,1,0,0,1,0,1,0,749000
40.715473,-74.006476,2,2,1265,1,0,11,7,0,0,0,0,0,0,1,0,2595000
40.76890182,-73.95610046,3,2,1292.89797687861,1,1,143,13,0,0,0,1,0,0,1,0,1495000
40.739234,-73.981554,2,1.5,725,1,1,180,7,0,1,0,0,0,0,1,0,600000
40.73590088,-74.0042038,1,1,1292.89797687861,1,0,48,6,0,0,0,1,0,0,1,0,820000
40.72999954,-73.98280334,1,1,750,1,0,27,5,0,0,0,0,0,0,1,0,1600000
40.76399994,-73.96530151,3,2.5,1292.89797687861,1,1,157,20,0,0,0,1,0,0,1,0,2900000
40.72259903,-73.98999786,1,1.5,1292.89797687861,0,0,40,6,0,0,0,1,0,0,1,0,675000
40.74729919,-73.9835968,2,2.5,1479,1,1,72,33,0,0,0,0,0,0,0,1,3480000
40.78450012,-73.97299957,2,2,1292.89797687861,1,0,12,5,0,0,0,1,0,0,1,0,1385000
40.77069855,-73.95220184,1,1,1292.89797687861,1,0,87,12,0,0,0,1,0,0,1,0,450000
40.80609894,-73.95680237,2,2,950,0,0,25,3,0,0,0,0,0,0,0,1,929000
40.7784996,-73.98660278,1,1,653,1,1,543,28,0,0,0,0,0,0,1,0,725000
40.71289825,-73.97899628,2,1,1000,1,1,836,20,1,0,0,0,0,0,1,0,859000
40.75370026,-73.96700287,1,1,850,1,1,106,6,0,0,0,0,0,0,1,0,679000
40.77289963,-73.95749664,2,1,450,1,1,113,14,0,1,0,0,0,0,1,0,419000
40.79869843,-73.936203,2,1,550,0,0,18,6,0,0,0,0,0,0,1,0,235000
40.72470093,-74.01039886,3,2,2700,1,0,15,8,0,0,0,0,0,1,0,0,3300000
40.75759888,-73.97930145,2,1,591,1,1,152,34,0,1,0,0,0,0,0,1,799000
40.804295,-73.965458,3,1.5,1500,1,0,40,8,0,0,0,0,0,0,1,0,1535000
40.7336998,-73.99479675,2,1.5,1292.89797687861,1,1,88,15,0,0,0,1,0,0,1,0,1795000
40.79740143,-73.96179962,2,2,1230,0,0,77,3,1,0,0,0,0,0,1,0,1395000
40.78469849,-73.95310211,4,4.5,1292.89797687861,1,1,172,15,0,0,0,1,0,0,1,0,18500000
40.77399826,-73.95709991,3,3.5,2215,1,1,45,19,0,0,0,0,0,0,0,1,4950000
40.77180099,-73.98069763,2,1,1292.89797687861,1,0,53,9,0,1,0,1,0,0,1,0,430000
40.74670029,-73.97579956,2,1,450,1,1,286,21,0,1,0,0,0,0,1,0,399000
40.78430176,-73.94960022,3,3,1700,1,1,83,30,0,0,0,0,0,0,0,1,3660000
40.7757988,-73.98169708,2,1,1292.89797687861,1,1,241,12,0,1,0,1,0,0,1,0,455000
40.7098999,-74.01789856,2,1,766,1,1,238,27,0,0,0,0,0,0,1,0,1145000
40.85340118,-73.93560028,1,1,1292.89797687861,1,0,62,6,0,0,0,1,0,0,1,0,429000
40.74240112,-73.99430084,2,2.5,1567,1,0,10,10,0,0,0,0,0,0,0,1,2395000
40.8003006,-73.96669769,1,1,870,1,0,32,5,0,0,0,0,0,0,1,0,679000
40.74160004,-73.97940063,2,1,1292.89797687861,1,0,84,7,0,1,0,1,0,0,1,0,425000
40.73180008,-73.99710083,1,1,1292.89797687861,1,1,343,20,0,0,0,1,0,0,1,0,2695000
40.76160049,-73.95800018,2,1,1292.89797687861,1,1,232,18,0,0,0,1,0,0,1,0,925000
40.77420044,-73.98059845,1,1,1292.89797687861,1,1,173,31,0,0,0,1,0,0,1,0,1200000
40.79050064,-73.9763031,4,3,1292.89797687861,1,1,82,13,0,0,0,1,0,0,1,0,2995000
40.77899933,-73.96099854,2,2,1292.89797687861,1,1,78,15,0,0,0,1,0,0,1,0,2125000
40.77299881,-73.95780182,1,1,1000,1,1,90,19,0,0,0,0,0,0,1,0,915000
40.754576,-73.964423,1,1,980,1,1,84,13,0,0,0,0,0,0,1,0,799000
40.76200104,-73.99189758,2,1,950,0,0,10,5,0,0,0,0,0,1,0,0,785000
40.7635994,-73.98600006,2,2,976,1,1,215,42,0,0,0,0,0,0,0,1,1599000
40.79579926,-73.96209717,2,1,1292.89797687861,1,1,60,6,0,1,0,1,0,0,1,0,615000
40.77270126,-73.95320129,2,2,1292.89797687861,1,1,440,21,0,0,0,1,0,0,1,0,1375000
40.80360031,-73.96880341,1,1,1292.89797687861,1,0,48,13,0,0,0,1,0,0,1,0,750000
40.74869919,-73.97049713,1,1,1292.89797687861,1,1,439,23,0,0,0,1,0,0,1,0,485000
40.7478981,-74.00360107,2,1,1292.89797687861,1,1,702,19,0,1,0,1,0,0,1,0,585000
40.7779007,-73.98680115,2,1,531,1,1,432,28,1,1,0,0,0,0,1,0,595000
40.728087,-74.000731,3,3,2110,0,0,6,7,0,0,0,0,0,0,0,1,4975000
40.78359985,-73.97100067,2,1,1292.89797687861,1,1,164,18,0,1,0,1,0,0,1,0,459000
40.77780151,-73.96269989,5,6,5000,1,1,19,17,0,0,0,0,0,0,1,0,17000000
40.77249908,-73.94609833,1,1,1292.89797687861,1,1,198,20,0,0,0,1,0,0,1,0,835000
40.7466011,-74.00240326,2,1,844,1,1,38,11,0,0,0,0,0,0,1,0,1295000
40.80580139,-73.96720123,1,1,900,1,1,115,15,0,0,0,0,0,0,1,0,699000
40.75579834,-73.96549988,2,2,1000,1,0,51,7,0,0,0,0,0,0,1,0,965000
40.76380157,-73.9654007,4,3.5,2300,1,1,70,20,0,0,0,0,0,0,1,0,1975000
40.74269867,-73.99510193,1,1.5,909,1,1,51,12,0,0,0,0,0,0,1,0,1550000
40.73799896,-74.00540161,2,1,1292.89797687861,1,0,31,4,0,1,0,1,0,0,1,0,575000
40.77280045,-73.96630096,3,4,1292.89797687861,1,1,27,14,0,0,0,1,0,0,1,0,8995000
40.75460052,-73.96450043,1,1,900,1,1,84,13,0,0,0,0,0,0,1,0,965000
40.74860001,-73.97850037,2,1,1292.89797687861,1,1,94,15,0,1,0,1,0,0,1,0,475000
40.80110168,-73.95850372,1,1,589,1,1,257,1,1,0,0,0,0,0,1,0,619000
40.78219986,-73.95279694,1,1,1292.89797687861,1,1,125,8,0,0,0,1,0,0,1,0,499000
40.73529816,-74.00810242,2,1,430,0,0,0,5,0,1,0,0,1,0,0,0,595000
40.79999924,-73.9701004,2,2,1150,1,1,55,13,0,0,0,0,0,0,1,0,1295000
40.73239899,-73.99069977,2,2,1292.89797687861,1,1,67,7,1,0,0,1,0,0,1,0,2995000
40.791361,-73.977209,3,3,2651,1,1,24,9,0,0,0,0,0,0,1,0,4300000
40.713932,-74.012523,4,4,2870,1,1,157,33,0,0,0,0,0,0,1,0,6825000
40.85699844,-73.93730164,2,1,1292.89797687861,1,1,112,6,0,0,0,1,0,0,1,0,639000
40.78889847,-73.97859955,3,2,1292.89797687861,1,1,37,12,0,0,0,1,0,0,1,0,1950000
40.80759811,-73.96640015,2,1,1000,1,1,104,13,0,0,0,0,0,0,1,0,1065000
40.73590088,-73.98480225,3,2,1292.89797687861,1,1,326,20,0,0,0,1,0,0,1,0,1995000
40.7098999,-74.01689911,1,1,625,1,1,107,9,0,0,0,0,0,0,1,0,625000
40.73590088,-73.99250031,1,1,1292.89797687861,1,1,495,21,0,0,0,1,0,0,1,0,1195000
40.78099823,-73.95200348,4,3,1985,1,1,179,28,0,0,0,0,0,0,1,0,2595000
40.7981987,-73.97160339,2,2.5,2100,1,1,106,16,0,0,0,0,0,0,1,0,2850000
40.795468,-73.975299,2,2,1307,1,1,261,19,0,0,0,0,0,0,1,0,1895000
40.774792,-73.978045,1,1,1292.89797687861,1,1,39,9,1,0,0,1,0,0,1,0,1095000
40.79090118,-73.97219849,1,1,818,1,1,96,16,0,0,0,0,0,0,1,0,1075000
40.729541,-73.991306,2,2,1449,1,1,39,22,0,0,0,0,0,0,0,1,2795000
40.851461,-73.936354,2,1,1000,1,0,58,6,0,0,0,0,0,0,1,0,649000
40.76190186,-73.97650146,3,3,1292.89797687861,1,1,208,12,1,0,0,1,0,0,1,0,2995000
40.71480179,-73.98059845,2,1,1000,1,0,525,12,1,0,0,0,0,0,1,0,749000
40.77249908,-73.96649933,2,2.5,1292.89797687861,1,1,54,16,0,0,0,1,0,0,1,0,2700000
40.78889847,-73.98069763,1,1,1292.89797687861,1,0,27,7,0,0,0,1,0,0,1,0,650000
40.79320145,-73.96450043,2,2,1141,1,1,413,19,1,0,0,0,0,0,1,0,1600000
40.77270126,-73.95320129,1,1,1292.89797687861,1,1,440,21,0,0,0,1,0,0,1,0,850000
40.72480011,-74.00090027,2,1,1250,1,0,15,6,0,0,0,0,0,0,1,0,2250000
40.76409912,-73.97779846,2,2,1200,1,1,324,21,0,0,0,0,0,0,1,0,960000
40.76409912,-73.97779846,2,2,1292.89797687861,1,1,324,21,0,0,0,1,0,0,1,0,925000
40.77659988,-73.98760223,2,1,1292.89797687861,1,1,420,20,0,0,0,1,0,0,1,0,1049000
40.74779892,-73.97840118,1,1,1292.89797687861,1,1,115,24,0,0,0,1,0,0,1,0,715000
40.755811,-73.968296,1,1,600,1,1,191,20,0,0,0,0,0,0,1,0,569000
40.75699997,-73.96640015,1,1,725,1,1,360,34,0,0,0,0,0,0,1,0,749000
40.80519867,-73.95809937,3,1,1292.89797687861,0,0,12,6,0,0,0,1,0,0,1,0,600000
40.78779984,-73.98069763,2,1,1292.89797687861,1,1,170,16,1,0,0,1,0,0,1,0,1200000
40.74900055,-74.0059967,1,1,750,1,1,0,20,0,0,0,0,1,0,0,1,1198000
40.77730179,-73.98539734,2,1,1292.89797687861,1,1,452,29,0,1,0,1,0,0,1,0,539000
40.79355,-73.965647,2,1,575,1,1,414,19,0,1,0,0,0,0,1,0,745000
40.851129,-73.941085,2,1,1292.89797687861,1,0,61,6,0,0,0,1,0,0,1,0,549000
40.767765,-73.959551,2,2,1200,1,1,90,16,0,0,0,0,0,0,1,0,1250000
40.7364006,-73.9980011,2,1,1292.89797687861,1,1,416,21,0,1,0,1,0,0,1,0,580000
40.78089905,-73.95420074,2,2.5,1300,1,1,69,12,0,0,0,0,0,0,1,0,2395000
40.7215004,-73.98500061,2,2,1400,1,0,7,10,0,0,0,0,0,0,0,1,2460000
40.7215004,-73.98500061,2,2,1400,1,0,7,10,0,0,0,0,0,0,0,1,2150000
40.70539856,-74.01039886,2,2,1300,1,1,319,47,0,0,0,0,0,0,0,1,2340000
40.77180099,-73.96279907,1,1.5,1292.89797687861,1,1,82,20,0,0,0,1,0,0,1,0,1325000
40.73690033,-73.9865036,2,2.5,2423,1,1,7,7,0,0,0,0,0,0,1,0,5995000
40.73519897,-73.99639893,1,1,650,0,0,9,4,0,0,0,0,0,0,1,0,740000
40.74409866,-73.97570038,2,2,1292.89797687861,1,1,130,12,0,0,0,1,0,0,0,1,2250000
40.76679993,-73.98419952,3,2,1435,1,1,583,50,0,0,0,0,0,0,1,0,3695000
40.77590179,-73.9618988,2,2,1292.89797687861,1,1,97,20,0,0,0,1,0,0,1,0,2300000
40.7256012,-74.00710297,4,4.5,4729,0,1,4,6,0,0,0,0,0,0,1,0,11875000
40.76910019,-73.96769714,2,1,1292.89797687861,1,1,83,15,0,1,0,1,0,0,1,0,745000
40.7779007,-73.95639801,2,1,500,1,1,95,14,0,1,0,0,0,0,1,0,469000
40.7215004,-73.98500061,2,2,1400,1,0,7,10,0,0,0,0,0,0,0,1,2550000
40.77899933,-73.98770142,3,2.5,1325,1,1,360,46,0,0,0,0,0,0,1,0,2150000
40.758253,-73.953604,3,3,1433,1,1,123,16,0,0,0,0,0,0,0,1,2000000
40.74330139,-73.97579956,1,1,750,1,1,0,20,0,0,0,0,1,0,0,0,949000
40.73339844,-73.9960022,2,1.5,1450,1,1,144,15,0,0,0,0,0,0,1,0,2250000
40.74069977,-73.98200226,1,1,1292.89797687861,1,0,48,7,0,0,0,1,0,0,1,0,485000
40.7466011,-74.00240326,1,1,654,1,1,38,11,0,0,0,0,0,0,1,0,995000
40.8083992,-73.95220184,2,1,472,1,1,88,12,0,1,0,0,0,0,0,1,549000
40.71480179,-73.98059845,2,1,1292.89797687861,1,0,525,12,1,0,0,1,0,0,1,0,749000
40.76279831,-73.96869659,1,1,840,1,1,234,33,0,0,0,0,0,0,1,0,775000
40.76399994,-73.96530151,2,2,1292.89797687861,1,1,157,20,0,0,0,1,0,0,1,0,1995000
40.76399994,-73.96530151,2,2,1292.89797687861,1,1,157,20,0,0,0,1,0,0,1,0,2175000
40.7594986,-73.96459961,2,2.5,1800,1,1,371,45,0,0,0,0,0,0,1,0,999999
40.78010178,-73.98220062,2,2,1126,1,1,385,17,0,0,0,0,0,0,1,0,2395000
40.73329926,-73.99199677,2,2,1800,1,0,6,7,0,0,0,0,0,0,1,0,3750000
40.73989868,-73.99189758,4,4,4275,1,0,9,11,0,0,0,0,0,0,1,0,4400000
40.78350067,-73.97769928,1,1,561,1,1,91,5,1,0,0,0,0,0,1,0,829000
40.78409958,-73.98310089,2,2.5,1292.89797687861,1,1,80,16,0,0,0,1,0,0,1,0,1995000
40.74489975,-74.00209808,1,1,1292.89797687861,1,0,55,5,1,0,0,1,0,0,1,0,649000
40.80789948,-73.93840027,1,1,660,0,0,18,7,0,0,0,0,0,0,0,1,600000
40.810944,-73.958583,3,1,1292.89797687861,0,0,26,6,0,0,0,1,0,0,1,0,635000
40.7057991,-74.00930023,1,1,890,1,1,107,9,0,0,0,0,0,1,0,0,789000
40.797067,-73.961217,1,1,1292.89797687861,1,1,120,19,0,0,0,1,0,0,1,0,795000
40.77600098,-73.98020172,2,2,998,1,1,83,11,0,0,0,0,0,0,1,0,1995000
40.78279877,-73.94879913,2,2.5,1357,1,1,290,32,1,0,0,0,0,0,1,0,1799000
40.76580048,-73.95200348,1,1.5,1292.89797687861,1,1,128,20,0,0,0,1,0,0,1,0,825000
40.75640106,-73.9618988,1,1,1000,1,1,102,17,0,0,0,0,0,0,1,0,925000
40.77769852,-73.94989777,1,1,1292.89797687861,0,0,20,5,0,0,0,1,0,0,1,0,410000
40.79380035,-73.96900177,3,2,1292.89797687861,1,1,140,17,0,0,0,1,0,0,1,0,1649000
40.79710007,-73.97260284,2,2,1292.89797687861,1,1,88,7,1,0,0,1,0,0,1,0,1350000
40.71542,-74.006357,3,2,1292.89797687861,1,0,5,20,0,0,0,1,1,0,1,0,3875000
40.7745018,-73.98139954,1,1.5,878,1,1,56,20,0,0,0,0,1,0,0,0,2370000
40.75830078,-73.95950317,2,2.5,1292.89797687861,1,1,128,21,0,0,0,1,0,0,1,0,1195000
40.74850082,-73.97250366,1,1,650,1,1,305,21,0,0,0,0,0,0,1,0,639000
40.75640106,-73.96559906,1,1,800,1,1,163,13,0,0,0,0,0,0,1,0,629000
40.77980042,-73.95709991,3,2.5,1292.89797687861,1,1,29,15,0,0,0,1,0,0,1,0,3495000
40.79359818,-73.96559906,1,1,747,1,1,414,19,0,0,0,0,0,0,1,0,950000
40.77059937,-73.96779633,2,2,1292.89797687861,1,1,162,20,0,0,0,1,0,0,1,0,2795000
40.716587,-74.004806,3,3.5,2287,1,1,91,17,0,0,0,0,0,0,0,1,4495000
40.80130005,-73.97039795,2,1,1292.89797687861,1,1,53,13,0,0,0,1,0,0,1,0,1250000
40.77859879,-73.95079803,1,1,600,1,1,142,24,0,0,0,0,0,0,1,0,575000
40.78939819,-73.96679688,3,3,1292.89797687861,1,1,49,15,0,0,0,1,0,0,1,0,1500000
40.757255,-73.962905,2,1.5,1292.89797687861,1,1,627,40,0,0,0,1,0,0,1,0,1115000
40.74599838,-73.99299622,4,3.5,2750,1,0,24,12,0,0,0,0,0,0,1,0,2850000
40.76459885,-73.96679688,1,1,1292.89797687861,1,1,73,15,0,0,0,1,0,0,1,0,1100000
40.76710129,-73.96299744,2,1,1292.89797687861,1,1,163,19,0,1,0,1,0,0,1,0,390000
40.7784996,-73.98490143,1,1,1292.89797687861,0,0,9,4,1,0,0,1,0,0,1,0,775000
40.75859833,-73.96450043,3,3,1292.89797687861,1,1,20,21,0,0,0,1,0,0,1,0,4350000
40.73180008,-73.99710083,1,1,1292.89797687861,1,1,343,20,0,0,0,1,0,0,1,0,1425000
40.74520111,-73.99289703,1,2,2350,0,0,6,7,0,0,0,0,0,0,1,0,2199000
40.73490143,-74.00039673,2,1,500,1,1,150,15,0,1,0,0,0,0,1,0,600000
40.777204,-73.951686,3,3.5,2349,1,1,58,20,0,0,0,0,0,0,0,1,3500000
40.77399826,-73.9559021,2,2,1292.89797687861,1,1,80,17,0,0,0,1,0,0,1,0,1395000
40.78170013,-73.98339844,5,4,2400,1,0,25,8,0,0,0,0,0,0,1,0,3750000
40.77360153,-73.9464035,1,1,1292.89797687861,1,0,32,5,0,0,0,1,0,0,1,0,530000
40.78499985,-73.9484024,3,3,1704,1,1,261,41,0,0,0,0,0,0,0,1,1775000
40.73429871,-73.98609924,2,1,1292.89797687861,1,1,190,20,0,1,0,1,0,0,1,0,495000
40.792099,-73.97119904,1,1,800,1,1,176,16,0,0,0,0,0,0,1,0,825000
40.72610092,-73.9885025,2,1,1292.89797687861,1,0,66,6,0,0,0,1,0,0,1,0,1395000
40.78269958,-73.9539032,1,1,1292.89797687861,1,0,24,6,0,0,0,1,0,0,1,0,625000
40.76200104,-73.99980164,1,1,1292.89797687861,1,1,500,46,0,0,0,1,0,0,0,1,855000
40.72510147,-73.9937973,1,1,1292.89797687861,0,0,40,7,0,0,0,1,0,0,1,0,535000
40.858125,-73.932325,1,1,675,1,0,0,20,0,0,0,0,1,0,0,0,451000
40.73389816,-74.0039978,1,1,1292.89797687861,0,0,29,6,0,0,0,1,0,0,1,0,665000
40.74000168,-73.99819946,1,1,1292.89797687861,1,1,155,19,0,0,0,1,0,0,1,0,745000
40.74769974,-73.97949982,2,2,1100,1,1,95,13,0,0,0,0,0,0,1,0,1125000
40.78779984,-73.95469666,2,1,1292.89797687861,1,1,47,16,0,0,0,1,0,0,1,0,1199000
40.77819824,-73.94599915,1,1.5,1000,1,1,259,33,0,0,0,0,0,0,1,0,995000
40.74330139,-73.98699951,4,5.5,5616,1,1,69,20,0,0,0,0,0,0,1,0,15500000
40.70890045,-74.01750183,1,1,625,1,1,153,9,0,0,0,0,0,0,1,0,575000
40.73770142,-73.98190308,1,1,1292.89797687861,1,1,339,17,0,0,0,1,0,0,1,0,879000
40.70890045,-74.01750183,1,1,623,1,1,153,9,0,0,0,0,0,0,1,0,675000
40.73889923,-73.98059845,1,1,1292.89797687861,1,1,162,16,0,0,0,1,0,0,1,0,479000
40.73690033,-73.9865036,2,1.5,1245,1,1,7,7,0,1,0,0,0,0,1,0,2950000
40.73180008,-73.99279785,2,1,1292.89797687861,1,1,173,14,0,0,0,1,0,0,1,0,1449000
40.78010178,-73.97579956,5,6,1292.89797687861,1,1,0,20,0,0,0,1,1,0,0,0,12625000
40.75469971,-73.96489716,2,1,500,1,1,151,17,0,1,0,0,0,0,1,0,399000
40.73320007,-73.99629974,1,1,1292.89797687861,1,1,420,21,0,0,0,1,0,0,1,0,750000
40.80540085,-73.95339966,2,2,1323,0,0,2,2,0,0,0,0,0,0,1,0,1450000
40.77289963,-73.96080017,2,1,925,1,1,99,16,0,0,0,0,0,0,1,0,885000
40.74850082,-73.97949982,2,1,1292.89797687861,1,0,29,5,0,1,0,1,0,0,1,0,389000
40.73199844,-74.00749969,3,3.5,2415,1,0,33,12,0,0,0,0,0,0,0,0,4521000
40.732778,-73.99348,2,1,500,1,1,205,12,1,1,0,0,0,0,1,0,539000
